ExpenseID,Date,Month,Year,Month-Year,CategoryID,CategoryName,CategoryType,ItemName,UnitPrice,Quantity,TotalAmount,NationalCPIValue
13658,2023-01-04,January,2023,Jan-2023,5,Electronics,Discretionary,Smartphone,250.06,1,250.06,300.07
13659,2025-11-28,November,2025,Nov-2025,1,Groceries,Essential,Avocados,6.05,5,30.25,326.92
13660,2026-05-12,May,2026,May-2026,3,Rent,Essential,Monthly Rent Payment,1974.98,1,1974.98,331.32
13661,2026-05-18,May,2026,May-2026,4,Dining Out,Discretionary,Coffee Shop,45.96,3,137.88,331.48
13662,2024-08-27,August,2024,Aug-2024,3,Rent,Essential,Monthly Rent Payment,1644.84,1,1644.84,315.03
13663,2025-04-12,April,2025,Apr-2025,3,Rent,Essential,Monthly Rent Payment,1791.53,1,1791.53,320.9
13664,2025-09-04,September,2025,Sep-2025,5,Electronics,Discretionary,Headphones,222.04,1,222.04,324.68
13665,2024-02-03,February,2024,Feb-2024,5,Electronics,Discretionary,Smartphone,255.58,1,255.58,309.82
13666,2023-04-05,April,2023,Apr-2023,1,Groceries,Essential,Chicken Breast,5.15,4,20.6,302.29
13667,2024-02-02,February,2024,Feb-2024,3,Rent,Essential,Monthly Rent Payment,1569.38,1,1569.38,309.79
13668,2023-02-01,February,2023,Feb-2023,5,Electronics,Discretionary,Headphones,271.87,1,271.87,300.75
13669,2025-09-18,September,2025,Sep-2025,4,Dining Out,Discretionary,Coffee Shop,39.59,5,197.95,325.05
13670,2024-01-02,January,2024,Jan-2024,3,Rent,Essential,Monthly Rent Payment,1569.54,1,1569.54,309.02
13671,2025-12-06,December,2025,Dec-2025,2,Utilities,Essential,Water Bill,113.65,1,113.65,327.14
13672,2026-04-08,April,2026,Apr-2026,3,Rent,Essential,Monthly Rent Payment,2054.78,1,2054.78,330.41
13673,2024-08-06,August,2024,Aug-2024,2,Utilities,Essential,Internet Fiber,106.4,1,106.4,314.49
13674,2025-08-20,August,2025,Aug-2025,2,Utilities,Essential,Electric Bill,132.7,1,132.7,324.29
13675,2024-06-24,June,2024,Jun-2024,3,Rent,Essential,Monthly Rent Payment,1806.06,1,1806.06,313.4
13676,2024-10-10,October,2024,Oct-2024,4,Dining Out,Discretionary,Cocktail Bar,33.26,2,66.52,316.15
13677,2025-06-06,June,2025,Jun-2025,4,Dining Out,Discretionary,Pizza Night,36.47,5,182.35,322.33
13678,2023-03-17,March,2023,Mar-2023,2,Utilities,Essential,Internet Fiber,111.87,1,111.87,301.83
13679,2025-09-09,September,2025,Sep-2025,3,Rent,Essential,Monthly Rent Payment,1927.48,1,1927.48,324.81
13680,2023-11-20,November,2023,Nov-2023,3,Rent,Essential,Monthly Rent Payment,1721.08,1,1721.08,307.95
13681,2023-11-20,November,2023,Nov-2023,2,Utilities,Essential,Water Bill,114.15,1,114.15,307.95
13682,2023-02-03,February,2023,Feb-2023,2,Utilities,Essential,Water Bill,113.25,1,113.25,300.8
13683,2025-04-07,April,2025,Apr-2025,1,Groceries,Essential,Eggs 12pk,6.26,5,31.3,320.77
13684,2024-07-28,July,2024,Jul-2024,2,Utilities,Essential,Internet Fiber,122.31,1,122.31,314.26
13685,2023-04-02,April,2023,Apr-2023,3,Rent,Essential,Monthly Rent Payment,1663.66,1,1663.66,302.22
13686,2026-01-19,January,2026,Jan-2026,5,Electronics,Discretionary,Smartphone,244.3,1,244.3,328.3
13687,2023-04-11,April,2023,Apr-2023,5,Electronics,Discretionary,Gaming Console,255.88,1,255.88,302.44
13688,2026-01-31,January,2026,Jan-2026,5,Electronics,Discretionary,Smartphone,245.57,1,245.57,328.62
13689,2024-11-09,November,2024,Nov-2024,3,Rent,Essential,Monthly Rent Payment,1724.8,1,1724.8,316.92
13690,2023-12-03,December,2023,Dec-2023,4,Dining Out,Discretionary,Cocktail Bar,35.42,2,70.84,308.27
13691,2025-08-24,August,2025,Aug-2025,1,Groceries,Essential,Eggs 12pk,6.24,2,12.48,324.39
13692,2024-07-13,July,2024,Jul-2024,5,Electronics,Discretionary,Gaming Console,269.65,1,269.65,313.88
13693,2023-10-29,October,2023,Oct-2023,2,Utilities,Essential,Internet Fiber,107.03,1,107.03,307.4
13694,2024-09-28,September,2024,Sep-2024,1,Groceries,Essential,Avocados,5.43,5,27.15,315.85
13695,2025-06-30,June,2025,Jun-2025,1,Groceries,Essential,Whole Milk,6.58,2,13.16,322.95
13696,2023-12-18,December,2023,Dec-2023,2,Utilities,Essential,Electric Bill,124.11,1,124.11,308.64
13697,2024-08-01,August,2024,Aug-2024,1,Groceries,Essential,Sourdough,5.64,1,5.64,314.37
13698,2024-11-26,November,2024,Nov-2024,3,Rent,Essential,Monthly Rent Payment,1775.56,1,1775.56,317.36
13699,2025-04-25,April,2025,Apr-2025,4,Dining Out,Discretionary,Coffee Shop,39.69,4,158.76,321.23
13700,2025-06-21,June,2025,Jun-2025,5,Electronics,Discretionary,Headphones,234.95,1,234.95,322.72
13701,2025-07-10,July,2025,Jul-2025,2,Utilities,Essential,Electric Bill,131.27,1,131.27,323.21
13702,2026-02-08,February,2026,Feb-2026,1,Groceries,Essential,Avocados,6.11,4,24.44,328.83
13703,2024-05-28,May,2024,May-2024,1,Groceries,Essential,Chicken Breast,6.02,1,6.02,312.72
13704,2025-12-21,December,2025,Dec-2025,2,Utilities,Essential,Electric Bill,114.84,1,114.84,327.53
13705,2023-03-28,March,2023,Mar-2023,2,Utilities,Essential,Internet Fiber,111.42,1,111.42,302.1
13706,2023-06-07,June,2023,Jun-2023,1,Groceries,Essential,Eggs 12pk,5.65,3,16.95,303.84
13707,2024-05-16,May,2024,May-2024,3,Rent,Essential,Monthly Rent Payment,1671.43,1,1671.43,312.41
13708,2025-02-27,February,2025,Feb-2025,4,Dining Out,Discretionary,Pizza Night,35.99,1,35.99,319.75
13709,2025-04-25,April,2025,Apr-2025,1,Groceries,Essential,Chicken Breast,6.28,1,6.28,321.23
13710,2025-01-17,January,2025,Jan-2025,4,Dining Out,Discretionary,Coffee Shop,34.07,4,136.28,318.7
13711,2023-06-28,June,2023,Jun-2023,1,Groceries,Essential,Sourdough,5.65,5,28.25,304.35
13712,2023-06-28,June,2023,Jun-2023,2,Utilities,Essential,Internet Fiber,118.09,1,118.09,304.35
13713,2025-01-02,January,2025,Jan-2025,3,Rent,Essential,Monthly Rent Payment,1705.4,1,1705.4,318.31
13714,2023-10-26,October,2023,Oct-2023,1,Groceries,Essential,Avocados,5.47,1,5.47,307.32
13715,2024-10-23,October,2024,Oct-2024,3,Rent,Essential,Monthly Rent Payment,1668.92,1,1668.92,316.48
13716,2025-08-21,August,2025,Aug-2025,1,Groceries,Essential,Sourdough,5.62,1,5.62,324.32
13717,2026-01-09,January,2026,Jan-2026,3,Rent,Essential,Monthly Rent Payment,1991.67,1,1991.67,328.04
13718,2023-02-08,February,2023,Feb-2023,3,Rent,Essential,Monthly Rent Payment,1457.94,1,1457.94,300.92
13719,2025-08-30,August,2025,Aug-2025,5,Electronics,Discretionary,Headphones,260.12,1,260.12,324.55
13720,2025-01-22,January,2025,Jan-2025,2,Utilities,Essential,Electric Bill,122.09,1,122.09,318.82
13721,2023-07-23,July,2023,Jul-2023,3,Rent,Essential,Monthly Rent Payment,1718.08,1,1718.08,304.97
13722,2026-01-01,January,2026,Jan-2026,2,Utilities,Essential,Electric Bill,135.09,1,135.09,327.82
13723,2026-05-28,May,2026,May-2026,5,Electronics,Discretionary,Gaming Console,254.09,1,254.09,331.75
13724,2025-05-18,May,2025,May-2025,2,Utilities,Essential,Electric Bill,122.66,1,122.66,321.83
13725,2025-09-08,September,2025,Sep-2025,2,Utilities,Essential,Internet Fiber,125.5,1,125.5,324.79
13726,2024-12-06,December,2024,Dec-2024,4,Dining Out,Discretionary,Pizza Night,39.51,2,79.02,317.61
13727,2024-01-22,January,2024,Jan-2024,5,Electronics,Discretionary,Smartphone,259.64,1,259.64,309.52
13728,2025-10-01,October,2025,Oct-2025,3,Rent,Essential,Monthly Rent Payment,1805.84,1,1805.84,325.39
13729,2023-12-05,December,2023,Dec-2023,2,Utilities,Essential,Water Bill,117.65,1,117.65,308.32
13730,2026-05-04,May,2026,May-2026,1,Groceries,Essential,Chicken Breast,6.83,5,34.15,331.1
13731,2025-04-16,April,2025,Apr-2025,2,Utilities,Essential,Electric Bill,108.95,1,108.95,321
13732,2026-05-09,May,2026,May-2026,3,Rent,Essential,Monthly Rent Payment,1987.95,1,1987.95,331.24
13733,2025-11-05,November,2025,Nov-2025,4,Dining Out,Discretionary,Sushi Lunch,37.36,5,186.8,326.32
13734,2025-12-07,December,2025,Dec-2025,2,Utilities,Essential,Internet Fiber,116.39,1,116.39,327.16
13735,2024-06-27,June,2024,Jun-2024,5,Electronics,Discretionary,Headphones,242.7,1,242.7,313.48
13736,2025-06-29,June,2025,Jun-2025,5,Electronics,Discretionary,Smartphone,231.84,1,231.84,322.93
13737,2026-01-31,January,2026,Jan-2026,2,Utilities,Essential,Electric Bill,135.59,1,135.59,328.62
13738,2024-09-01,September,2024,Sep-2024,1,Groceries,Essential,Avocados,5.39,5,26.95,315.16
13739,2023-08-28,August,2023,Aug-2023,1,Groceries,Essential,Eggs 12pk,5.7,2,11.4,305.86
13740,2025-01-25,January,2025,Jan-2025,2,Utilities,Essential,Water Bill,115.72,1,115.72,318.9
13741,2024-03-19,March,2024,Mar-2024,1,Groceries,Essential,Eggs 12pk,5.88,4,23.52,310.95
13742,2025-09-20,September,2025,Sep-2025,1,Groceries,Essential,Avocados,6.02,5,30.1,325.1
13743,2024-07-19,July,2024,Jul-2024,4,Dining Out,Discretionary,Sushi Lunch,32.19,3,96.57,314.04
13744,2024-09-07,September,2024,Sep-2024,1,Groceries,Essential,Eggs 12pk,5.25,1,5.25,315.31
13745,2023-07-27,July,2023,Jul-2023,3,Rent,Essential,Monthly Rent Payment,1548.39,1,1548.39,305.07
13746,2024-02-02,February,2024,Feb-2024,4,Dining Out,Discretionary,Pizza Night,35.53,1,35.53,309.79
13747,2024-12-14,December,2024,Dec-2024,5,Electronics,Discretionary,Headphones,255.35,1,255.35,317.82
13748,2026-02-05,February,2026,Feb-2026,5,Electronics,Discretionary,Gaming Console,236.14,1,236.14,328.75
13749,2026-04-12,April,2026,Apr-2026,1,Groceries,Essential,Chicken Breast,5.93,2,11.86,330.52
13750,2025-03-16,March,2025,Mar-2025,1,Groceries,Essential,Eggs 12pk,6.06,1,6.06,320.19
13751,2023-07-23,July,2023,Jul-2023,3,Rent,Essential,Monthly Rent Payment,1499.57,1,1499.57,304.97
13752,2024-02-04,February,2024,Feb-2024,4,Dining Out,Discretionary,Coffee Shop,33.64,2,67.28,309.85
13753,2025-03-23,March,2025,Mar-2025,5,Electronics,Discretionary,Gaming Console,254.83,1,254.83,320.38
13754,2023-01-16,January,2023,Jan-2023,1,Groceries,Essential,Avocados,4.85,4,19.4,300.36
13755,2023-01-17,January,2023,Jan-2023,1,Groceries,Essential,Eggs 12pk,5.32,3,15.96,300.39
13756,2024-01-07,January,2024,Jan-2024,3,Rent,Essential,Monthly Rent Payment,1680,1,1680,309.14
13757,2023-06-13,June,2023,Jun-2023,2,Utilities,Essential,Internet Fiber,108.99,1,108.99,303.98
13758,2023-09-04,September,2023,Sep-2023,1,Groceries,Essential,Eggs 12pk,5.75,2,11.5,306.03
13759,2026-01-17,January,2026,Jan-2026,1,Groceries,Essential,Chicken Breast,6,2,12,328.25
13760,2023-06-13,June,2023,Jun-2023,2,Utilities,Essential,Internet Fiber,107.85,1,107.85,303.98
13761,2023-12-23,December,2023,Dec-2023,1,Groceries,Essential,Avocados,5.24,4,20.96,308.77
13762,2024-02-17,February,2024,Feb-2024,5,Electronics,Discretionary,Gaming Console,223.98,1,223.98,310.17
13763,2025-06-04,June,2025,Jun-2025,5,Electronics,Discretionary,Smartphone,260.02,1,260.02,322.27
13764,2025-07-21,July,2025,Jul-2025,3,Rent,Essential,Monthly Rent Payment,1865.06,1,1865.06,323.5
13765,2026-02-20,February,2026,Feb-2026,4,Dining Out,Discretionary,Cocktail Bar,40.09,3,120.27,329.15
13766,2025-01-22,January,2025,Jan-2025,3,Rent,Essential,Monthly Rent Payment,1716.17,1,1716.17,318.82
13767,2025-02-18,February,2025,Feb-2025,3,Rent,Essential,Monthly Rent Payment,1874.28,1,1874.28,319.52
13768,2025-07-27,July,2025,Jul-2025,3,Rent,Essential,Monthly Rent Payment,1693.07,1,1693.07,323.66
13769,2026-01-18,January,2026,Jan-2026,1,Groceries,Essential,Sourdough,5.86,1,5.86,328.28
13770,2024-01-01,January,2024,Jan-2024,1,Groceries,Essential,Avocados,5.27,3,15.81,308.99
13771,2023-08-09,August,2023,Aug-2023,4,Dining Out,Discretionary,Coffee Shop,32.11,5,160.55,305.39
13772,2024-01-07,January,2024,Jan-2024,1,Groceries,Essential,Sourdough,5.67,1,5.67,309.14
13773,2024-02-18,February,2024,Feb-2024,3,Rent,Essential,Monthly Rent Payment,1859.75,1,1859.75,310.2
13774,2023-04-13,April,2023,Apr-2023,5,Electronics,Discretionary,Smartphone,253,1,253,302.49
13775,2026-02-19,February,2026,Feb-2026,3,Rent,Essential,Monthly Rent Payment,1949.94,1,1949.94,329.13
13776,2026-03-26,March,2026,Mar-2026,3,Rent,Essential,Monthly Rent Payment,1713.79,1,1713.79,330.06
13777,2024-11-26,November,2024,Nov-2024,4,Dining Out,Discretionary,Coffee Shop,39.87,2,79.74,317.36
13778,2025-03-08,March,2025,Mar-2025,2,Utilities,Essential,Electric Bill,130.47,1,130.47,319.99
13779,2026-02-28,February,2026,Feb-2026,2,Utilities,Essential,Water Bill,127.59,1,127.59,329.37
13780,2025-03-28,March,2025,Mar-2025,3,Rent,Essential,Monthly Rent Payment,1917.08,1,1917.08,320.51
13781,2023-11-09,November,2023,Nov-2023,4,Dining Out,Discretionary,Sushi Lunch,31.89,4,127.56,307.67
13782,2025-01-15,January,2025,Jan-2025,3,Rent,Essential,Monthly Rent Payment,1700.11,1,1700.11,318.64
13783,2025-09-08,September,2025,Sep-2025,3,Rent,Essential,Monthly Rent Payment,1735.5,1,1735.5,324.79
13784,2026-05-22,May,2026,May-2026,4,Dining Out,Discretionary,Pizza Night,43.01,2,86.02,331.59
13785,2024-07-16,July,2024,Jul-2024,1,Groceries,Essential,Avocados,5.78,5,28.9,313.96
13786,2025-04-18,April,2025,Apr-2025,3,Rent,Essential,Monthly Rent Payment,1642.56,1,1642.56,321.05
13787,2025-07-12,July,2025,Jul-2025,4,Dining Out,Discretionary,Coffee Shop,37.07,1,37.07,323.27
13788,2023-04-29,April,2023,Apr-2023,1,Groceries,Essential,Eggs 12pk,5.5,3,16.5,302.88
13789,2025-02-23,February,2025,Feb-2025,3,Rent,Essential,Monthly Rent Payment,1636.77,1,1636.77,319.65
13790,2025-08-17,August,2025,Aug-2025,2,Utilities,Essential,Water Bill,125.46,1,125.46,324.21
13791,2024-08-14,August,2024,Aug-2024,1,Groceries,Essential,Avocados,5.63,5,28.15,314.7
13792,2026-05-27,May,2026,May-2026,4,Dining Out,Discretionary,Cocktail Bar,41.33,3,123.99,331.72
13793,2023-03-05,March,2023,Mar-2023,1,Groceries,Essential,Whole Milk,5.28,1,5.28,301.53
13794,2023-01-25,January,2023,Jan-2023,3,Rent,Essential,Monthly Rent Payment,1635.04,1,1635.04,300.58
13795,2023-05-06,May,2023,May-2023,5,Electronics,Discretionary,Smartphone,258.21,1,258.21,303.05
13796,2023-12-02,December,2023,Dec-2023,4,Dining Out,Discretionary,Pizza Night,34.64,2,69.28,308.24
13797,2024-06-26,June,2024,Jun-2024,4,Dining Out,Discretionary,Coffee Shop,32.05,2,64.1,313.45
13798,2025-06-02,June,2025,Jun-2025,1,Groceries,Essential,Sourdough,5.96,1,5.96,322.22
13799,2024-03-05,March,2024,Mar-2024,3,Rent,Essential,Monthly Rent Payment,1602.1,1,1602.1,310.6
13800,2023-10-10,October,2023,Oct-2023,4,Dining Out,Discretionary,Cocktail Bar,31.94,2,63.88,306.93
13801,2024-05-11,May,2024,May-2024,5,Electronics,Discretionary,Smartphone,233.05,1,233.05,312.29
13802,2024-04-05,April,2024,Apr-2024,3,Rent,Essential,Monthly Rent Payment,1743.99,1,1743.99,311.38
13803,2025-02-03,February,2025,Feb-2025,1,Groceries,Essential,Eggs 12pk,6.12,4,24.48,319.13
13804,2025-04-26,April,2025,Apr-2025,4,Dining Out,Discretionary,Cocktail Bar,41.01,1,41.01,321.26
13805,2024-08-21,August,2024,Aug-2024,3,Rent,Essential,Monthly Rent Payment,1606.41,1,1606.41,314.88
13806,2024-09-25,September,2024,Sep-2024,1,Groceries,Essential,Avocados,5.52,2,11.04,315.77
13807,2025-04-01,April,2025,Apr-2025,4,Dining Out,Discretionary,Coffee Shop,42.27,5,211.35,320.61
13808,2024-04-24,April,2024,Apr-2024,4,Dining Out,Discretionary,Coffee Shop,32.12,5,160.6,311.86
13809,2024-06-13,June,2024,Jun-2024,2,Utilities,Essential,Electric Bill,108.26,1,108.26,313.12
13810,2023-05-10,May,2023,May-2023,5,Electronics,Discretionary,Smartphone,243.47,1,243.47,303.15
13811,2023-01-23,January,2023,Jan-2023,5,Electronics,Discretionary,Smartphone,234.31,1,234.31,300.53
13812,2025-09-21,September,2025,Sep-2025,4,Dining Out,Discretionary,Sushi Lunch,43.11,2,86.22,325.13
13813,2026-05-23,May,2026,May-2026,4,Dining Out,Discretionary,Pizza Night,47.53,2,95.06,331.61
13814,2024-05-20,May,2024,May-2024,3,Rent,Essential,Monthly Rent Payment,1761.19,1,1761.19,312.51
13815,2024-05-16,May,2024,May-2024,3,Rent,Essential,Monthly Rent Payment,1542.55,1,1542.55,312.41
13816,2026-01-06,January,2026,Jan-2026,3,Rent,Essential,Monthly Rent Payment,1899.9,1,1899.9,327.96
13817,2023-05-19,May,2023,May-2023,1,Groceries,Essential,Chicken Breast,4.7,2,9.4,303.37
13818,2025-01-31,January,2025,Jan-2025,3,Rent,Essential,Monthly Rent Payment,1727.09,1,1727.09,319.06
13819,2023-05-31,May,2023,May-2023,3,Rent,Essential,Monthly Rent Payment,1614.64,1,1614.64,303.66
13820,2026-05-30,May,2026,May-2026,3,Rent,Essential,Monthly Rent Payment,1886.43,1,1886.43,331.8
13821,2024-06-20,June,2024,Jun-2024,2,Utilities,Essential,Electric Bill,114.82,1,114.82,313.3
13822,2023-04-13,April,2023,Apr-2023,2,Utilities,Essential,Electric Bill,120.69,1,120.69,302.49
13823,2026-01-26,January,2026,Jan-2026,2,Utilities,Essential,Water Bill,123.56,1,123.56,328.49
13824,2024-05-17,May,2024,May-2024,4,Dining Out,Discretionary,Pizza Night,32.29,5,161.45,312.44
13825,2025-12-28,December,2025,Dec-2025,4,Dining Out,Discretionary,Sushi Lunch,40.49,5,202.45,327.72
13826,2024-03-13,March,2024,Mar-2024,4,Dining Out,Discretionary,Cocktail Bar,33.72,1,33.72,310.8
13827,2025-09-14,September,2025,Sep-2025,5,Electronics,Discretionary,Headphones,229.98,1,229.98,324.95
13828,2025-05-05,May,2025,May-2025,4,Dining Out,Discretionary,Pizza Night,41.9,2,83.8,321.49
13829,2023-07-05,July,2023,Jul-2023,5,Electronics,Discretionary,Headphones,231.71,1,231.71,304.53
13830,2024-05-29,May,2024,May-2024,2,Utilities,Essential,Internet Fiber,121.05,1,121.05,312.74
13831,2023-06-25,June,2023,Jun-2023,3,Rent,Essential,Monthly Rent Payment,1568.74,1,1568.74,304.28
13832,2025-02-22,February,2025,Feb-2025,2,Utilities,Essential,Water Bill,111.46,1,111.46,319.63
13833,2025-11-05,November,2025,Nov-2025,2,Utilities,Essential,Internet Fiber,131.07,1,131.07,326.32
13834,2025-08-09,August,2025,Aug-2025,1,Groceries,Essential,Sourdough,5.8,5,29,324
13835,2026-05-01,May,2026,May-2026,5,Electronics,Discretionary,Headphones,235.63,1,235.63,331.02
13836,2026-02-08,February,2026,Feb-2026,3,Rent,Essential,Monthly Rent Payment,1919.57,1,1919.57,328.83
13837,2023-05-05,May,2023,May-2023,3,Rent,Essential,Monthly Rent Payment,1668.76,1,1668.76,303.03
13838,2025-04-18,April,2025,Apr-2025,5,Electronics,Discretionary,Gaming Console,249.48,1,249.48,321.05
13839,2025-07-08,July,2025,Jul-2025,2,Utilities,Essential,Water Bill,116,1,116,323.16
13840,2026-01-02,January,2026,Jan-2026,4,Dining Out,Discretionary,Pizza Night,40.02,1,40.02,327.85
13841,2023-12-04,December,2023,Dec-2023,1,Groceries,Essential,Avocados,5.15,2,10.3,308.29
13842,2024-04-08,April,2024,Apr-2024,3,Rent,Essential,Monthly Rent Payment,1704.11,1,1704.11,311.45
13843,2023-02-09,February,2023,Feb-2023,1,Groceries,Essential,Chicken Breast,4.62,5,23.1,300.95
13844,2025-11-06,November,2025,Nov-2025,2,Utilities,Essential,Electric Bill,135.27,1,135.27,326.34
13845,2025-02-17,February,2025,Feb-2025,5,Electronics,Discretionary,Headphones,243.94,1,243.94,319.5
13846,2023-06-28,June,2023,Jun-2023,5,Electronics,Discretionary,Smartphone,231.95,1,231.95,304.35
13847,2026-01-31,January,2026,Jan-2026,1,Groceries,Essential,Avocados,6.24,2,12.48,328.62
13848,2023-07-28,July,2023,Jul-2023,2,Utilities,Essential,Water Bill,106.73,1,106.73,305.09
13849,2025-06-06,June,2025,Jun-2025,1,Groceries,Essential,Eggs 12pk,5.89,1,5.89,322.33
13850,2023-02-26,February,2023,Feb-2023,5,Electronics,Discretionary,Headphones,256.73,1,256.73,301.36
13851,2024-09-18,September,2024,Sep-2024,3,Rent,Essential,Monthly Rent Payment,1796.48,1,1796.48,315.59
13852,2025-05-20,May,2025,May-2025,1,Groceries,Essential,Avocados,6.51,2,13.02,321.88
13853,2026-05-10,May,2026,May-2026,4,Dining Out,Discretionary,Coffee Shop,40.78,4,163.12,331.27
13854,2024-05-29,May,2024,May-2024,3,Rent,Essential,Monthly Rent Payment,1713.51,1,1713.51,312.74
13855,2025-03-09,March,2025,Mar-2025,1,Groceries,Essential,Eggs 12pk,5.93,5,29.65,320.01
13856,2023-08-13,August,2023,Aug-2023,2,Utilities,Essential,Internet Fiber,104.82,1,104.82,305.49
13857,2023-10-24,October,2023,Oct-2023,3,Rent,Essential,Monthly Rent Payment,1753.36,1,1753.36,307.27
13858,2025-09-10,September,2025,Sep-2025,5,Electronics,Discretionary,Smartphone,255.28,1,255.28,324.84
13859,2023-12-18,December,2023,Dec-2023,4,Dining Out,Discretionary,Cocktail Bar,31.15,1,31.15,308.64
13860,2023-09-18,September,2023,Sep-2023,3,Rent,Essential,Monthly Rent Payment,1793.91,1,1793.91,306.38
13861,2023-09-02,September,2023,Sep-2023,2,Utilities,Essential,Internet Fiber,106.01,1,106.01,305.98
13862,2025-10-23,October,2025,Oct-2025,1,Groceries,Essential,Avocados,6.8,4,27.2,325.97
13863,2025-06-06,June,2025,Jun-2025,2,Utilities,Essential,Water Bill,117.44,1,117.44,322.33
13864,2024-09-19,September,2024,Sep-2024,4,Dining Out,Discretionary,Cocktail Bar,39.12,4,156.48,315.62
13865,2025-04-22,April,2025,Apr-2025,3,Rent,Essential,Monthly Rent Payment,1666.97,1,1666.97,321.15
13866,2023-05-27,May,2023,May-2023,3,Rent,Essential,Monthly Rent Payment,1504.58,1,1504.58,303.57
13867,2023-01-10,January,2023,Jan-2023,2,Utilities,Essential,Internet Fiber,113.12,1,113.12,300.22
13868,2023-02-15,February,2023,Feb-2023,5,Electronics,Discretionary,Smartphone,234.59,1,234.59,301.09
13869,2023-06-21,June,2023,Jun-2023,3,Rent,Essential,Monthly Rent Payment,1624.09,1,1624.09,304.18
13870,2023-08-05,August,2023,Aug-2023,2,Utilities,Essential,Internet Fiber,106.86,1,106.86,305.29
13871,2024-12-02,December,2024,Dec-2024,1,Groceries,Essential,Sourdough,6.23,4,24.92,317.51
13872,2025-09-03,September,2025,Sep-2025,3,Rent,Essential,Monthly Rent Payment,1766.43,1,1766.43,324.66
13873,2023-05-23,May,2023,May-2023,5,Electronics,Discretionary,Smartphone,258.04,1,258.04,303.47
13874,2023-03-26,March,2023,Mar-2023,4,Dining Out,Discretionary,Sushi Lunch,28.94,1,28.94,302.05
13875,2025-03-08,March,2025,Mar-2025,4,Dining Out,Discretionary,Cocktail Bar,34.68,5,173.4,319.99
13876,2025-03-27,March,2025,Mar-2025,3,Rent,Essential,Monthly Rent Payment,1795.34,1,1795.34,320.48
13877,2023-08-20,August,2023,Aug-2023,3,Rent,Essential,Monthly Rent Payment,1597.89,1,1597.89,305.66
13878,2023-06-10,June,2023,Jun-2023,5,Electronics,Discretionary,Headphones,250.99,1,250.99,303.91
13879,2023-05-16,May,2023,May-2023,2,Utilities,Essential,Water Bill,114.84,1,114.84,303.3
13880,2023-10-10,October,2023,Oct-2023,1,Groceries,Essential,Avocados,5.42,3,16.26,306.93
13881,2024-06-25,June,2024,Jun-2024,2,Utilities,Essential,Water Bill,105.07,1,105.07,313.43
13882,2023-03-27,March,2023,Mar-2023,2,Utilities,Essential,Electric Bill,106.3,1,106.3,302.07
13883,2025-03-13,March,2025,Mar-2025,4,Dining Out,Discretionary,Sushi Lunch,39.82,1,39.82,320.12
13884,2024-12-11,December,2024,Dec-2024,5,Electronics,Discretionary,Smartphone,233.13,1,233.13,317.74
13885,2024-03-24,March,2024,Mar-2024,5,Electronics,Discretionary,Gaming Console,248.91,1,248.91,311.08
13886,2025-06-15,June,2025,Jun-2025,3,Rent,Essential,Monthly Rent Payment,1913.19,1,1913.19,322.56
13887,2023-08-07,August,2023,Aug-2023,4,Dining Out,Discretionary,Pizza Night,31.78,5,158.9,305.34
13888,2023-01-05,January,2023,Jan-2023,5,Electronics,Discretionary,Smartphone,240.64,1,240.64,300.1
13889,2024-01-04,January,2024,Jan-2024,2,Utilities,Essential,Water Bill,121.71,1,121.71,309.07
13890,2023-04-12,April,2023,Apr-2023,1,Groceries,Essential,Whole Milk,4.91,1,4.91,302.46
13891,2024-08-08,August,2024,Aug-2024,3,Rent,Essential,Monthly Rent Payment,1617.59,1,1617.59,314.54
13892,2024-04-30,April,2024,Apr-2024,3,Rent,Essential,Monthly Rent Payment,1819.18,1,1819.18,312.01
13893,2023-04-15,April,2023,Apr-2023,3,Rent,Essential,Monthly Rent Payment,1780.78,1,1780.78,302.54
13894,2025-02-07,February,2025,Feb-2025,3,Rent,Essential,Monthly Rent Payment,1918.48,1,1918.48,319.24
13895,2023-06-29,June,2023,Jun-2023,2,Utilities,Essential,Water Bill,104.81,1,104.81,304.38
13896,2023-12-16,December,2023,Dec-2023,2,Utilities,Essential,Electric Bill,106.08,1,106.08,308.59
13897,2023-05-21,May,2023,May-2023,2,Utilities,Essential,Water Bill,112.61,1,112.61,303.42
13898,2025-12-05,December,2025,Dec-2025,1,Groceries,Essential,Whole Milk,5.72,3,17.16,327.11
13899,2025-10-16,October,2025,Oct-2025,1,Groceries,Essential,Whole Milk,6.42,3,19.26,325.79
13900,2025-10-20,October,2025,Oct-2025,5,Electronics,Discretionary,Smartphone,245.39,1,245.39,325.89
13901,2024-08-03,August,2024,Aug-2024,5,Electronics,Discretionary,Gaming Console,238.94,1,238.94,314.42
13902,2023-06-03,June,2023,Jun-2023,5,Electronics,Discretionary,Headphones,269.59,1,269.59,303.74
13903,2023-05-25,May,2023,May-2023,4,Dining Out,Discretionary,Sushi Lunch,31.41,5,157.05,303.52
13904,2024-10-29,October,2024,Oct-2024,3,Rent,Essential,Monthly Rent Payment,1601.55,1,1601.55,316.64
13905,2023-08-15,August,2023,Aug-2023,3,Rent,Essential,Monthly Rent Payment,1650.5,1,1650.5,305.54
13906,2024-04-05,April,2024,Apr-2024,2,Utilities,Essential,Internet Fiber,107.6,1,107.6,311.38
